id,create_date,modify_date,name,location,lat,lon,num_id,source,station_id,stop_id,type,version,status
XBUS_00012924,2021/5/13 2:03:16,2021/5/13 3:00:50,平湖火车站总站,守珍街 西侧,22.692378,114.127681,12924,XXT,D1F0075,25788,2,2021/5/13 2:03:16,
XBUS_00012925,2021/5/13 2:03:16,2021/5/13 3:00:50,坂田国际中心总站,永香路 南侧,22.620298,114.076265,12925,XXT,A1F0090,25791,2,2021/5/13 2:03:16,
XBUS_00012926,2021/5/13 2:03:16,2021/5/13 3:00:50,泥岗人行天桥,泥岗西路辅路 北侧,22.56605,114.099901,12926,XXT,CQSH0122,25792,1,2021/5/13 2:03:16,
XBUS_00012927,2021/5/13 2:03:16,2021/5/13 3:00:50,教苑总站,黄阁路 东侧,22.709032,114.218505,12927,XXT,F_LC0357,25793,1,2021/5/13 2:03:16,
XBUS_00012928,2021/5/13 2:03:16,2021/5/13 3:00:50,大王山公园总站,深圳市宝安区沙井街道大王山公园旁边,22.714971,113.807279,12928,XXT,A0E0147,25794,2,2021/5/13 2:03:16,
XBUS_00012929,2021/5/13 2:03:16,2021/5/13 3:00:50,大王山公园总站,大王山新村西七巷 西侧,22.715062,113.807227,12929,XXT,A0E0147,25795,2,2021/5/13 2:03:16,
XBUS_00012930,2021/5/13 2:03:16,2021/5/13 3:00:50,泥岗村牌坊,泥岗西路 北侧,22.565974,114.099908,12930,XXT,CQSH0123,25796,1,2021/5/13 2:03:16,
XBUS_00012931,2021/5/13 2:03:16,2021/5/13 3:00:50,太阳雨家园,环城南路 南侧,22.615738,114.073761,12931,XXT,F_BT0262,25797,1,2021/5/13 2:03:16,
XBUS_00012932,2021/5/13 2:03:16,2021/5/13 3:00:50,龙华清湖小学场站,龙华和平路 北侧,22.67157,114.040222,12932,XXT,A1I0014,25798,2,2021/5/13 2:03:16,
XBUS_00012933,2021/5/13 2:03:16,2021/5/13 3:00:50,坪山车管所,坪联路 北侧,22.686764,114.33233,12933,XXT,H_PS0802,25799,1,2021/5/13 2:03:16,
XBUS_00012934,2021/5/13 2:03:16,2021/5/13 3:00:50,坪山车管所,坪联路 南侧,22.686554,114.332382,12934,XXT,H_PS0801,25800,1,2021/5/13 2:03:16,
XBUS_00012935,2021/5/13 2:03:16,2021/5/13 3:00:50,东城幼儿园,坪联路 北侧,22.683116,114.336583,12935,XXT,H_PS0617,25801,1,2021/5/13 2:03:16,
XBUS_00012936,2021/5/13 2:03:16,2021/5/13 3:00:50,东城幼儿园,坪联路 南侧,22.684029,114.335299,12936,XXT,H_PS0615,25802,1,2021/5/13 2:03:16,
XBUS_00012937,2021/5/13 2:03:16,2021/5/13 3:00:50,坂田国际中心总站,永香路 南侧,22.620294,114.076182,12937,XXT,A1F0090,27516,2,2021/5/13 2:03:16,
XBUS_00012938,2021/5/13 2:03:16,2021/5/13 3:00:50,坂田国际中心总站,永香路 南侧,22.620294,114.076169,12938,XXT,A1F0090,27517,3,2021/5/13 2:03:16,
XBUS_00012939,2021/5/13 2:03:16,2021/5/13 3:00:50,金沙名都,南环路 北侧,22.718292,113.803547,12939,XXT,E_SJ1218,27518,1,2021/5/13 2:03:16,
XBUS_00012940,2021/5/13 2:03:16,2021/5/13 3:00:50,立新湖公园,立新北路 东侧,22.682118,113.811104,12940,XXT,E_FY1112,27519,1,2021/5/13 2:03:16,
XBUS_00012941,2021/5/13 2:03:16,2021/5/13 3:00:50,南山中心区公交总站,海德四道 西侧,22.520483,113.937717,12941,XXT,A0B0053,27520,2,2021/5/13 2:03:16,
XBUS_00012942,2021/5/13 2:03:16,2021/5/13 3:00:50,稔田社区总站,稔田工业南路 西侧,22.701483,113.828802,12942,XXT,X0E0123,27521,3,2021/5/13 2:03:16,
XBUS_00012943,2021/5/13 2:03:16,2021/5/13 3:00:50,稔田社区总站,稔田大道 西侧,22.701485,113.828803,12943,XXT,X0E0123,27522,2,2021/5/13 2:03:16,
XBUS_00012944,2021/5/13 2:03:16,2021/5/13 3:00:50,海怡东方花园,科技南路 东侧,22.526249,113.950091,12944,XXT,B_YH0267,27523,1,2021/5/13 2:03:16,
XBUS_00012945,2021/5/13 2:03:16,2021/5/13 3:00:50,海怡东方花园,科技南路 西侧,22.526208,113.950006,12945,XXT,B_YH0268,27524,1,2021/5/13 2:03:16,
XBUS_00012946,2021/5/13 2:03:16,2021/5/13 3:00:50,壹成中心第九区公交总站,侨龙路 北侧,22.648746,114.028834,12946,XXT,A0I0037,27525,2,2021/5/13 2:03:16,
XBUS_00012947,2021/5/13 2:03:16,2021/5/13 3:00:50,壹成中心第九区公交总站,侨龙路 北侧,22.648746,114.028834,12947,XXT,A0I0037,27526,3,2021/5/13 2:03:16,
XBUS_00012948,2021/5/13 2:03:16,2021/5/13 3:00:50,宝龙南同总站,南同大道 南侧,22.6972,114.312062,12948,XXT,A1F0081,25909,2,2021/5/13 2:03:16,
XBUS_00012949,2021/5/13 2:03:16,2021/5/13 3:00:50,南同大道总站,南同大道 南侧,22.697235,114.311697,12949,XXT,D1F0080,25910,2,2021/5/13 2:03:16,
XBUS_00012950,2021/5/13 2:03:16,2021/5/13 3:00:50,金穗花园,中环大道 东侧,22.697705,114.108682,12950,XXT,F_PH0487,25912,1,2021/5/13 2:03:16,
XBUS_00012951,2021/5/13 2:03:16,2021/5/13 3:00:50,太阳雨家园,环城南路 北侧,22.61642,114.074304,12951,XXT,F_BT0263,25913,1,2021/5/13 2:03:16,
XBUS_00012952,2021/5/13 2:03:16,2021/5/13 3:00:50,坂田国际中心,环城南路 南侧,22.618414,114.077559,12952,XXT,F_BT0265,25914,1,2021/5/13 2:03:16,
XBUS_00012953,2021/5/13 2:03:16,2021/5/13 3:00:50,坂田国际中心,环城南路 北侧,22.618418,114.077304,12953,XXT,F_BT0264,25915,1,2021/5/13 2:03:16,
XBUS_00012954,2021/5/13 2:03:16,2021/5/13 3:00:50,民宝路中,民宝路 北侧,22.619007,114.024129,12954,XXT,I_MZ0117,25916,1,2021/5/13 2:03:16,
XBUS_00012955,2021/5/13 2:03:16,2021/5/13 3:00:50,民宝路中,民宝路 南侧,22.620095,114.026035,12955,XXT,I_MZ0118,25917,1,2021/5/13 2:03:16,
XBUS_00012956,2021/5/13 2:03:16,2021/5/13 3:00:50,龙岗区福利院,清水路 北侧,22.744253,114.255679,12956,XXT,F_LC0460,25918,1,2021/5/13 2:03:16,
XBUS_00012957,2021/5/13 2:03:16,2021/5/13 3:00:50,民乐地铁站,梅观路 南侧,22.594325,114.050391,12957,XXT,B0A0034,25919,2,2021/5/13 2:03:16,
XBUS_00012958,2021/5/13 2:03:16,2021/5/13 3:00:50,民乐地铁站,梅观路 南侧,22.594055,114.050603,12958,XXT,B0A0034,25921,2,2021/5/13 2:03:16,
XBUS_00012959,2021/5/13 2:03:16,2021/5/13 3:00:50,新大集散中心,异常数据2,22.541135,114.514848,12959,XXT,A0J0008,25922,2,2021/5/13 2:03:16,
XBUS_00012960,2021/5/13 2:03:16,2021/5/13 3:00:50,王京坑,无名路 北侧,22.630566,113.970985,12960,XXT,B_XL0280,25597,1,2021/5/13 2:03:16,
XBUS_00012961,2021/5/13 2:03:16,2021/5/13 3:00:50,百合花卉小镇,无名路 西侧,22.641855,114.152675,12961,XXT,F_PH0387,26017,1,2021/5/13 2:03:16,
XBUS_00012962,2021/5/13 2:03:16,2021/5/13 3:00:50,百合花卉小镇,丹平路 东侧,22.642018,114.153072,12962,XXT,F_PH0386,26018,1,2021/5/13 2:03:16,
XBUS_00012963,2021/5/13 2:03:16,2021/5/13 3:00:50,仙田路南,仙田路 东侧,22.745014,114.271211,12963,XXT,F_LG0655,26019,1,2021/5/13 2:03:16,
XBUS_00012964,2021/5/13 2:03:16,2021/5/13 3:00:50,仙田路南,仙田路 西侧,22.745104,114.271182,12964,XXT,F_LG0654,26020,1,2021/5/13 2:03:16,
XBUS_00012965,2021/5/13 2:03:16,2021/5/13 3:00:50,锦鲤,无名路 南侧,22.701716,114.049697,12965,XXT,I_gh0039,26021,1,2021/5/13 2:03:16,
XBUS_00012966,2021/5/13 2:03:16,2021/5/13 3:00:50,宝龙五路路口,宝龙五路 东侧,22.691151,114.301644,12966,XXT,F_LG0656,26022,1,2021/5/13 2:03:16,
XBUS_00012967,2021/5/13 2:03:16,2021/5/13 3:00:50,益田大运城邦,无名路 北侧,22.719298,114.209181,12967,XXT,F_LC0361,26023,1,2021/5/13 2:03:16,
XBUS_00012968,2021/5/13 2:03:16,2021/5/13 3:00:50,安托山七路,安托山七路 南侧,22.551874,114.011631,12968,XXT,AXMH0139,26024,1,2021/5/13 2:03:16,
XBUS_00012969,2021/5/13 2:03:16,2021/5/13 3:00:50,科兴科学园西,科技中三路 西侧,22.547931,113.941927,12969,XXT,B_YH0225,26025,1,2021/5/13 2:03:16,
XBUS_00012970,2021/5/13 2:03:16,2021/5/13 3:00:50,科兴科学园西,科技中三路 东侧,22.548178,113.941923,12970,XXT,B_YH0265,26026,1,2021/5/13 2:03:16,
XBUS_00012971,2021/5/13 2:03:16,2021/5/13 3:00:50,南山区行政服务大厅,海德三道 北侧,22.515847,113.951667,12971,XXT,B_YH0228,26027,1,2021/5/13 2:03:16,
XBUS_00012972,2021/5/13 2:03:16,2021/5/13 3:00:50,华润深圳湾,海德三道 南侧,22.516754,113.947571,12972,XXT,B_YH0227,26028,1,2021/5/13 2:03:16,
XBUS_00012973,2021/5/13 2:03:16,2021/5/13 3:00:50,华润深圳湾,海德三道 北侧,22.516754,113.947571,12973,XXT,B_YH0229,26029,1,2021/5/13 2:03:16,
XBUS_00012974,2021/5/13 2:03:16,2021/5/13 3:00:50,金地大C区,无名路 南侧,22.681228,114.019234,12974,XXT,I_DL0271,26030,1,2021/5/13 2:03:16,
XBUS_00012975,2021/5/13 2:03:16,2021/5/13 3:00:50,羊龙新村,龙华路 南侧,22.652668,114.008957,12975,XXT,I_DL0060,26031,1,2021/5/13 2:03:16,
XBUS_00012976,2021/5/13 2:03:16,2021/5/13 3:00:50,羊龙新村,龙华路 北侧,22.652843,114.009047,12976,XXT,I_DL0061,26032,1,2021/5/13 2:03:16,
XBUS_00012977,2021/5/13 2:03:16,2021/5/13 3:00:50,金地大C区,无名路 北侧,22.681228,114.019234,12977,XXT,I_DL0063,26033,1,2021/5/13 2:03:16,
XBUS_00012978,2021/5/13 2:03:16,2021/5/13 3:00:50,西头村,景龙中环路 东侧,22.640402,114.022232,12978,XXT,I_LH0055,26034,1,2021/5/13 2:03:16,
XBUS_00012979,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳蛇口邮轮中心公交站,沁海路 北侧,22.471408,113.910398,12979,XXT,A0B0048,31048,3,2021/5/13 2:03:16,
XBUS_00012980,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳蛇口邮轮中心公交站,无 西侧,22.471517,113.911157,12980,XXT,A0B0048,31049,2,2021/5/13 2:03:16,
XBUS_00012981,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳蛇口邮轮中心公交站,无 西侧,22.471056,113.909853,12981,XXT,A0B0048,31050,3,2021/5/13 2:03:16,
XBUS_00012982,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳蛇口邮轮中心公交站,无 西侧,22.4717,113.911173,12982,XXT,A0B0048,31051,2,2021/5/13 2:03:16,
XBUS_00012983,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳蛇口邮轮中心公交站,邮轮大道 南侧,22.469422,113.912414,12983,XXT,A0B0048,31052,3,2021/5/13 2:03:16,
XBUS_00012984,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳蛇口邮轮中心公交站,商海路 南侧,22.470223,113.913625,12984,XXT,A0B0048,31053,2,2021/5/13 2:03:16,
XBUS_00012985,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳蛇口邮轮中心公交场站,沁海路 北侧,22.471408,113.910398,12985,XXT,A0B0048,31054,3,2021/5/13 2:03:16,
XBUS_00012986,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳蛇口邮轮中心公交场站,无 西侧,22.471517,113.911157,12986,XXT,A0B0048,31055,2,2021/5/13 2:03:16,
XBUS_00012987,2021/5/13 2:03:16,2021/5/13 3:00:50,横排岭总站,横排岭路 西侧,22.593666,114.197896,12987,XXT,B0C0039,31574,3,2021/5/13 2:03:16,
XBUS_00012988,2021/5/13 2:03:16,2021/5/13 3:00:50,光明圳美总站,光姜路 西侧,22.784988,113.94834,12988,XXT,B1G0004,31575,3,2021/5/13 2:03:16,
XBUS_00012989,2021/5/13 2:03:16,2021/5/13 3:00:50,光明圳美总站,光姜路 西侧,22.784898,113.948333,12989,XXT,B1G0004,31576,2,2021/5/13 2:03:16,
XBUS_00012990,2021/5/13 2:03:16,2021/5/13 3:00:50,光明圳美总站,光姜路 西侧,22.784463,113.948305,12990,XXT,B1G0004,31577,2,2021/5/13 2:03:16,
XBUS_00012991,2021/5/13 2:03:16,2021/5/13 3:00:50,光明圳美总站,光姜路 西侧,22.784285,113.948298,12991,XXT,B1G0004,31578,3,2021/5/13 2:03:16,
XBUS_00012992,2021/5/13 2:03:16,2021/5/13 3:00:50,TCL国际E城总站,无名路 西侧,22.571319,113.926857,12992,XXT,B0B0033,31579,2,2021/5/13 2:03:16,
XBUS_00012993,2021/5/13 2:03:16,2021/5/13 3:00:50,TCL国际E城总站,无名路 西侧,22.571317,113.926854,12993,XXT,B0B0033,31580,3,2021/5/13 2:03:16,
XBUS_00012994,2021/5/13 2:03:16,2021/5/13 3:00:50,莲馨家园总站,仙桐路 西侧,22.565306,114.18227,12994,XXT,B0C0044,31581,2,2021/5/13 2:03:16,
XBUS_00012995,2021/5/13 2:03:16,2021/5/13 3:00:50,莲馨家园总站,仙桐路 西侧,22.565305,114.18227,12995,XXT,B0C0044,31582,3,2021/5/13 2:03:16,
XBUS_00012996,2021/5/13 2:03:16,2021/5/13 3:00:50,方大城公交首末站,无名路 南侧,22.556237,113.973063,12996,XXT,B0B0056,31583,3,2021/5/13 2:03:16,
XBUS_00012997,2021/5/13 2:03:16,2021/5/13 3:00:50,方大城公交首末站,高发西路 南侧,22.55627,113.972918,12997,XXT,B0B0056,31584,2,2021/5/13 2:03:16,
XBUS_00012998,2021/5/13 2:03:16,2021/5/13 3:00:50,方大城公交首末站,无名路 南侧,22.556237,113.973063,12998,XXT,B0B0056,31585,3,2021/5/13 2:03:16,
XBUS_00012999,2021/5/13 2:03:16,2021/5/13 3:00:50,方大城公交首末站,高发西路 南侧,22.55627,113.972918,12999,XXT,B0B0056,31586,2,2021/5/13 2:03:16,
XBUS_00013000,2021/5/13 2:03:16,2021/5/13 3:00:50,方大城公交首末站,高发西路 南侧,22.556225,113.973174,13000,XXT,B0B0056,31587,3,2021/5/13 2:03:16,
XBUS_00013001,2021/5/13 2:03:16,2021/5/13 3:00:50,清水河总站,红岗路 南侧,22.579579,114.106649,13001,XXT,B0C0020,31588,3,2021/5/13 2:03:16,
XBUS_00013002,2021/5/13 2:03:16,2021/5/13 3:00:50,清水河总站,红岗路 南侧,22.580378,114.106431,13002,XXT,B0C0020,31589,2,2021/5/13 2:03:16,
XBUS_00013003,2021/5/13 2:03:16,2021/5/13 3:00:50,清水河总站,红岗路 南侧,22.580121,114.106494,13003,XXT,B0C0020,31590,2,2021/5/13 2:03:16,
XBUS_00013004,2021/5/13 2:03:16,2021/5/13 3:00:50,华映显示科技,无名路 东侧,22.739973,113.924918,13004,XXT,G_GM1268,25803,1,2021/5/13 2:03:16,
XBUS_00013005,2021/5/13 2:03:16,2021/5/13 3:00:50,小梅沙总站,盐葵路 西侧,22.601678,114.326642,13005,XXT,A1D0006,26293,2,2021/5/13 2:03:16,
XBUS_00013006,2021/5/13 2:03:16,2021/5/13 3:00:50,龙岗信息学院总站,龙飞大道 北侧,22.690672,114.220733,13006,XXT,D0F0021,26296,3,2021/5/13 2:03:16,
XBUS_00013007,2021/5/13 2:03:16,2021/5/13 3:00:50,福田保税区站,桂花路 北侧,22.511132,114.060002,13007,XXT,A1A0002,26298,2,2021/5/13 2:03:16,
XBUS_00013008,2021/5/13 2:03:16,2021/5/13 3:00:50,福田保税区站,桂花路 南侧,22.511132,114.060002,13008,XXT,A1A0002,26299,3,2021/5/13 2:03:16,
XBUS_00013009,2021/5/13 2:03:16,2021/5/13 3:00:50,燕山总站,燕山大道 南侧,22.813923,113.859101,13009,XXT,X1E0055,26302,2,2021/5/13 2:03:16,
XBUS_00013010,2021/5/13 2:03:16,2021/5/13 3:00:50,燕山总站,燕山大道 南侧,22.813374,113.859122,13010,XXT,X1E0055,26303,3,2021/5/13 2:03:16,
XBUS_00013011,2021/5/13 2:03:16,2021/5/13 3:00:50,华南城南公交总站,无名路 西侧,22.667804,114.133943,13011,XXT,D1F0099,26304,3,2021/5/13 2:03:16,
XBUS_00013012,2021/5/13 2:03:16,2021/5/13 3:00:50,华南城南公交总站,无名路 西侧,22.667606,114.133973,13012,XXT,D1F0099,26305,2,2021/5/13 2:03:16,
XBUS_00013013,2021/5/13 2:03:16,2021/5/13 3:00:50,布吉百鸽笼总站,龙岗区布吉街道南岭村龙山工业区24号旁百鸽笼公交总站,22.5935,114.140489,13013,XXT,A1F0050,26306,2,2021/5/13 2:03:16,
XBUS_00013014,2021/5/13 2:03:16,2021/5/13 3:00:50,布吉百鸽笼总站,龙岗区布吉街道南岭村龙山工业区24号旁百鸽笼公交总站,22.5935,114.140489,13014,XXT,A1F0050,26307,3,2021/5/13 2:03:16,
XBUS_00013015,2021/5/13 2:03:16,2021/5/13 3:00:50,龙华汽车站调度点,清泉路 北侧,22.672075,114.027915,13015,XXT,X1I0025,26308,2,2021/5/13 2:03:16,
XBUS_00013016,2021/5/13 2:03:16,2021/5/13 3:00:50,龙华汽车站调度点,清泉路 北侧,22.672009,114.027955,13016,XXT,X1I0025,26309,3,2021/5/13 2:03:16,
XBUS_00013017,2021/5/13 2:03:16,2021/5/13 3:00:50,布吉三联村总站,龙岗区布吉街道三联社区禾坑居民小组三联水库旁三联北路,22.630116,114.114692,13017,XXT,A1F0053,26310,2,2021/5/13 2:03:16,
XBUS_00013018,2021/5/13 2:03:16,2021/5/13 3:00:50,布吉三联村总站,联布北路 北侧,22.630242,114.115078,13018,XXT,A1F0072,26311,3,2021/5/13 2:03:16,
XBUS_00013019,2021/5/13 2:03:16,2021/5/13 3:00:50,大族基地,重庆路 北侧,22.683198,113.78716,13019,XXT,A0E0121,26312,3,2021/5/13 2:03:16,
XBUS_00013020,2021/5/13 2:03:16,2021/5/13 3:00:50,莲塘港莲路总站,罗湖区莲塘港莲路8号冠深大院内,22.559115,114.178282,13020,XXT,A1C0001,26313,2,2021/5/13 2:03:16,
XBUS_00013021,2021/5/13 2:03:16,2021/5/13 3:00:50,莲塘港莲路总站,罗湖区莲塘港莲路8号冠深大院内,22.559036,114.178258,13021,XXT,A1C0001,26314,3,2021/5/13 2:03:16,
XBUS_00013022,2021/5/13 2:03:16,2021/5/13 3:00:50,布吉街道办场站,吉政路 北侧,22.605954,114.127537,13022,XXT,B1F0024,26315,3,2021/5/13 2:03:16,
XBUS_00013023,2021/5/13 2:03:16,2021/5/13 3:00:50,罗湖文锦渡汽车站,新安路 西侧,22.539504,114.12954,13023,XXT,D1C0004,26318,3,2021/5/13 2:03:16,
XBUS_00013024,2021/5/13 2:03:16,2021/5/13 3:00:50,壆岗场站,将军路 西侧,22.736382,113.817301,13024,XXT,X0E0156,26319,2,2021/5/13 2:03:16,
XBUS_00013025,2021/5/13 2:03:16,2021/5/13 3:00:50,壆岗场站,将军路 西侧,22.736283,113.8173,13025,XXT,X0E0156,26320,3,2021/5/13 2:03:16,
XBUS_00013026,2021/5/13 2:03:16,2021/5/13 3:00:50,荔山工业园总站,沿山路 西侧,22.494413,113.894186,13026,XXT,A1B0002,26323,3,2021/5/13 2:03:16,
XBUS_00013027,2021/5/13 2:03:16,2021/5/13 3:00:50,荔山工业园总站,沿山路 西侧,22.493821,113.89435,13027,XXT,A1B0002,26324,2,2021/5/13 2:03:16,
XBUS_00013028,2021/5/13 2:03:16,2021/5/13 3:00:50,坂田风门坳总站,风门路 西侧,22.670394,114.067107,13028,XXT,D1F0112,26325,3,2021/5/13 2:03:16,
XBUS_00013029,2021/5/13 2:03:16,2021/5/13 3:00:50,惠科后门,无名路 南侧,22.694791,113.96991,13029,XXT,E_SY0489,25923,1,2021/5/13 2:03:16,
XBUS_00013030,2021/5/13 2:03:16,2021/5/13 3:00:50,中山七院,圳美路 北侧,22.785541,113.952354,13030,XXT,G_GM1598,25924,1,2021/5/13 2:03:16,
XBUS_00013031,2021/5/13 2:03:16,2021/5/13 3:00:50,中山七院,圳园路 南侧,22.785361,113.951447,13031,XXT,G_GM1671,25925,1,2021/5/13 2:03:16,
XBUS_00013032,2021/5/13 2:03:16,2021/5/13 3:00:50,中山七院换乘站①,凤新路 东侧,22.787149,113.949653,13032,XXT,G_GM1272,25926,1,2021/5/13 2:03:16,
XBUS_00013033,2021/5/13 2:03:16,2021/5/13 3:00:50,中山七院换乘站①,凤新路 西侧,22.787275,113.949423,13033,XXT,G_GM1273,25927,1,2021/5/13 2:03:16,
XBUS_00013034,2021/5/13 2:03:16,2021/5/13 3:00:50,中山七院换乘站②,凤新路 东侧,22.787196,113.949647,13034,XXT,G_GM1274,25928,1,2021/5/13 2:03:16,
XBUS_00013035,2021/5/13 2:03:16,2021/5/13 3:00:50,中山七院换乘站②,凤新路 西侧,22.787288,113.949422,13035,XXT,G_GM1275,25929,1,2021/5/13 2:03:16,
XBUS_00013036,2021/5/13 2:03:16,2021/5/13 3:00:50,中山七院东,无名路 东侧,22.788281,113.954327,13036,XXT,G_GM1276,25930,1,2021/5/13 2:03:16,
XBUS_00013037,2021/5/13 2:03:16,2021/5/13 3:00:50,中山七院东,无名路 西侧,22.788283,113.954227,13037,XXT,G_GM1277,25931,1,2021/5/13 2:03:16,
XBUS_00013038,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳技师学院,将军帽路 西侧,22.745515,114.230041,13038,XXT,F_LC0444,25932,1,2021/5/13 2:03:16,
XBUS_00013039,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳技师学院,将军帽路 东侧,22.745667,114.23007,13039,XXT,F_LC0359,25933,1,2021/5/13 2:03:16,
XBUS_00013040,2021/5/13 2:03:16,2021/5/13 3:00:50,辅城坳社区总站,新源路 西侧,22.694761,114.094934,13040,XXT,D1F0117,26479,2,2021/5/13 2:03:16,
XBUS_00013041,2021/5/13 2:03:16,2021/5/13 3:00:50,深圳东站东广场,异常数据2,22.602552,114.121537,13041,XXT,D0F0028,26487,2,2021/5/13 2:03:16,
XBUS_00013042,2021/5/13 2:03:16,2021/5/13 3:00:50,半山半海公交总站,中青路 南侧,22.583747,114.239726,13042,XXT,B0D0009,26453,3,2021/5/13 2:03:16,
XBUS_00013043,2021/5/13 2:03:16,2021/5/13 3:00:50,光明圳美总站,光姜路 西侧,22.784729,113.948041,13043,XXT,B1G0004,26454,3,2021/5/13 2:03:16,
XBUS_00013044,2021/5/13 2:03:16,2021/5/13 3:00:50,民治民塘路总站,Ｓ２９清平高速 北侧,22.605218,114.099333,13044,XXT,B1I0020,26455,2,2021/5/13 2:03:16,
XBUS_00013045,2021/5/13 2:03:16,2021/5/13 3:00:50,民治民塘路总站,细靓南十五巷 西侧,22.604453,114.100445,13045,XXT,B1I0020,26456,3,2021/5/13 2:03:16,
XBUS_00013046,2021/5/13 2:03:16,2021/5/13 3:00:50,民治民塘路总站,福龙路出口 南侧,22.641193,114.003866,13046,XXT,B1I0021,26457,2,2021/5/13 2:03:16,
XBUS_00013047,2021/5/13 2:03:16,2021/5/13 3:00:50,民治民塘路总站,福龙路 南侧,22.640949,114.004047,13047,XXT,B1I0021,26458,3,2021/5/13 2:03:16,
XBUS_00013048,2021/5/13 2:03:16,2021/5/13 3:00:50,民治民塘路总站,无名路 西侧,22.61726,114.032799,13048,XXT,B1I0024,26459,3,2021/5/13 2:03:16,
XBUS_00013049,2021/5/13 2:03:16,2021/5/13 3:00:50,民治民塘路总站,无名路 西侧,22.61726,114.032799,13049,XXT,B1I0024,26460,2,2021/5/13 2:03:16,
XBUS_00013050,2021/5/13 2:03:16,2021/5/13 3:00:50,壹方中心,深圳市宝安区西乡街道宝安客运中心2楼,22.551245,113.88701,13050,XXT,A0E0077,26461,2,2021/5/13 2:03:16,
XBUS_00013051,2021/5/13 2:03:16,2021/5/13 3:00:50,壹方中心,深圳市宝安区西乡街道宝安客运中心2楼,22.55119,113.887074,13051,XXT,A0E0077,26462,3,2021/5/13 2:03:16,
XBUS_00013052,2021/5/13 2:03:16,2021/5/13 3:00:50,西头村,景龙中环路 西侧,22.640552,114.022242,13052,XXT,I_LH0053,26035,1,2021/5/13 2:03:16,
XBUS_00013053,2021/5/13 2:03:16,2021/5/13 3:00:50,勒堡工业园,光侨路 西侧,22.766686,113.951409,13053,XXT,G_GM1288,26036,1,2021/5/13 2:03:16,
XBUS_00013054,2021/5/13 2:03:16,2021/5/13 3:00:50,新安文体中心,留仙二路 北侧,22.578197,113.922659,13054,XXT,A0E0170,26016,2,2021/5/13 2:03:16,
XBUS_00013055,2021/5/13 2:03:16,2021/5/13 3:00:50,动物园夜间停车场,无名路 西侧,22.5946,113.965204,13055,XXT,A1B0010,26638,3,2021/5/13 2:03:16,
XBUS_00013056,2021/5/13 2:03:16,2021/5/13 3:00:50,动物园夜间停车场,无名路 西侧,22.594608,113.966406,13056,XXT,A1B0010,26639,2,2021/5/13 2:03:16,
XBUS_00013057,2021/5/13 2:03:16,2021/5/13 3:00:50,深南北环立交总站,关口二路 西侧,22.549815,113.911447,13057,XXT,X0B0008,26640,2,2021/5/13 2:03:16,
XBUS_00013058,2021/5/13 2:03:16,2021/5/13 3:00:50,深南北环立交总站,关口二路 西侧,22.549797,113.911419,13058,XXT,X0B0008,26641,3,2021/5/13 2:03:16,
XBUS_00013059,2021/5/13 2:03:16,2021/5/13 3:00:50,大梅沙闻檀道场站,闻檀道 北侧,22.599507,114.3019,13059,XXT,A0D0009,26664,3,2021/5/13 2:03:16,
XBUS_00013060,2021/5/13 2:03:16,2021/5/13 3:00:50,吉华白砂岭场站,布吉甘坑凉帽山白砂岭山顶M403总站,22.644465,114.112216,13060,XXT,A1F0068,26665,2,2021/5/13 2:03:16,
XBUS_00013061,2021/5/13 2:03:16,2021/5/13 3:00:50,吉华白砂岭场站,布吉甘坑凉帽山白砂岭山顶M403总站,22.644465,114.112216,13061,XXT,A1F0068,26666,3,2021/5/13 2:03:16,
XBUS_00013062,2021/5/13 2:03:16,2021/5/13 3:00:50,龙华清湖小学场站,龙华和平路 北侧,22.671643,114.040257,13062,XXT,A1I0014,26669,3,2021/5/13 2:03:16,
XBUS_00013063,2021/5/13 2:03:16,2021/5/13 3:00:50,时尚创意城总站,浪花路 西侧,22.696157,113.984002,13063,XXT,A1I0028,26670,3,2021/5/13 2:03:16,
XBUS_00013064,2021/5/13 2:03:16,2021/5/13 3:00:50,建设路总站,建设路 南侧,22.538065,114.116626,13064,XXT,A0C0009,26671,3,2021/5/13 2:03:16,
XBUS_00013065,2021/5/13 2:03:16,2021/5/13 3:00:50,松岗汽车站,无名路 西侧,22.769492,113.849354,13065,XXT,X1E0053,26674,2,2021/5/13 2:03:16,
XBUS_00013066,2021/5/13 2:03:16,2021/5/13 3:00:50,松岗汽车站,无名路 西侧,22.769408,113.849375,13066,XXT,X1E0053,26675,3,2021/5/13 2:03:16,
XBUS_00013067,2021/5/13 2:03:16,2021/5/13 3:00:50,沙井乐安居（沙井店）K538调度点,新沙路 南侧,22.723882,113.843488,13067,XXT,X1E0052,26676,2,2021/5/13 2:03:16,
